team_name;player_name;position;status;match_date;opponent;match_id;competition;shirt_number;source
Inter Milan;Yann Bisseck;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;31;APIFootball
Inter Milan;Stefan de Vrij;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;6;APIFootball
Inter Milan;Leonardo Bovo;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;45;APIFootball
Inter Milan;Federico Dimarco;0;Substitute;2026-02-18;FK Bodø/Glimt;736985;UEFA Champions League;32;APIFootball
Atlético de Madrid;;;;;;;;;
Juventus FC;Luciano Spalletti;;Coach;2026-02-17;Galatasaray;736980;UEFA Champions League;;APIFootball
Juventus FC;Michele Di Gregorio;1;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;16;APIFootball
Juventus FC;Pierre Kalulu;2;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;15;APIFootball
Juventus FC;Bremer;3;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;3;APIFootball
Juventus FC;Lloyd Kelly;4;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;6;APIFootball
Juventus FC;Andrea Cambiaso;5;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;27;APIFootball
Juventus FC;Teun Koopmeiners;6;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;8;APIFootball
Juventus FC;Manuel Locatelli;7;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;5;APIFootball
Juventus FC;Khéphren Thuram;8;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;19;APIFootball
Juventus FC;Francisco Conceição;9;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;7;APIFootball
Juventus FC;Weston McKennie;10;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;22;APIFootball
Juventus FC;Kenan Yıldız;11;Starting XI;2026-02-17;Galatasaray;736980;UEFA Champions League;10;APIFootball
Juventus FC;Federico Gatti;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;4;APIFootball
Juventus FC;Juan Cabal;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;32;APIFootball
Juventus FC;Filip Kostić;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;18;APIFootball
Juventus FC;Fabio Miretti;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;21;APIFootball
Juventus FC;Loïs Openda;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;20;APIFootball
Juventus FC;Mattia Perin;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;1;APIFootball
Juventus FC;Carlo Pinsoglio;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;23;APIFootball
Juventus FC;Edon Zhegrova;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;11;APIFootball
